contest_id,index,cf_rating,solved_count,num_tags,topic_complexity,has_dp,has_graphs,has_math,difficulty
625,D,2400,676,3,1,0,0,1,hard
625,C,1300,7153,2,1,0,0,0,medium
625,B,1200,11434,3,3,0,0,0,easy
625,A,1700,5661,2,1,0,0,1,medium
624,B,1100,8379,2,3,0,0,0,easy
624,A,800,11119,1,1,0,0,1,easy
623,E,3300,610,4,5,1,0,1,hard
623,D,2700,552,3,3,0,0,1,hard
623,C,2900,526,2,5,1,0,0,hard
623,B,2300,2347,3,5,1,0,0,hard
623,A,1800,4769,2,5,0,1,0,medium
622,F,2600,4901,1,1,0,0,1,hard
622,E,2200,2444,4,3,0,0,0,hard
622,D,1900,3378,1,1,0,0,0,medium
622,C,1700,7498,2,1,0,0,0,medium
622,B,900,10921,1,1,0,0,0,easy
622,A,1000,10227,2,1,0,0,1,easy
621,E,2000,3221,2,5,1,0,0,hard
621,D,2400,1081,3,1,0,0,1,hard
621,C,1700,6214,4,1,0,0,1,medium
621,B,1300,11597,2,1,0,0,0,medium
621,A,900,22623,1,1,0,0,0,easy
620,F,2800,883,3,3,0,0,0,hard
620,E,2100,7029,3,3,0,0,0,hard
620,D,2200,1987,2,3,0,0,0,hard
620,C,1500,7839,1,3,0,0,0,medium
620,B,1000,10480,1,1,0,0,0,easy
620,A,800,14319,2,1,0,0,1,easy
618,G,3300,271,4,5,1,0,1,hard
618,F,3000,1818,2,1,0,0,0,hard
618,E,2500,693,2,5,0,0,0,hard
618,D,2200,1873,5,5,1,0,0,hard
618,C,1600,4650,2,5,0,0,0,medium
618,B,1100,8312,1,1,0,0,0,easy
618,A,800,8786,1,1,0,0,0,easy
617,E,2200,10518,1,1,0,0,0,hard
617,D,1700,4424,2,1,0,0,0,medium
617,C,1600,5222,1,1,0,0,0,medium
617,B,1300,19953,1,1,0,0,0,medium
617,A,800,246979,1,1,0,0,1,easy
616,F,2700,720,4,1,0,0,0,hard
616,E,2200,3471,3,1,0,0,1,hard
616,D,1600,12230,3,3,0,0,0,medium
616,C,1600,6697,1,1,0,0,0,medium
616,B,1000,13130,2,3,0,0,0,easy
616,A,900,10804,2,1,0,0,0,easy
615,E,2100,1058,3,3,0,0,1,hard
615,D,2000,4270,2,1,0,0,1,hard
615,C,2000,2457,4,5,1,0,0,hard
615,B,1600,5639,2,5,1,1,0,medium
615,A,800,19557,1,1,0,0,0,easy
614,B,1400,7286,2,1,0,0,1,medium
614,A,1500,7783,2,1,0,0,0,medium
613,E,3200,525,3,5,1,0,0,hard
613,D,2800,3998,6,5,1,1,0,hard
613,C,2500,1072,2,1,0,0,1,hard
613,B,1900,2468,6,5,1,0,0,medium
613,A,1900,3418,3,5,0,0,0,medium
612,F,2600,460,1,5,1,0,0,hard
612,E,2200,1993,5,5,0,1,1,hard
612,D,1800,4345,2,3,0,0,0,medium
612,C,1400,9801,3,1,0,0,1,medium
612,B,1200,7583,2,1,0,0,1,easy
612,A,1300,7826,3,1,0,0,0,medium
611,H,3200,699,3,5,0,1,0,hard
611,G,2900,464,2,5,0,0,0,hard
611,F,2500,520,2,3,0,0,0,hard
611,E,2400,904,3,3,0,0,0,hard
611,D,2000,2737,3,5,1,0,0,hard
611,C,1500,8978,2,5,1,0,0,medium
611,B,1300,11023,3,1,0,0,0,medium
611,A,900,12136,1,1,0,0,0,easy
610,E,2500,1023,2,1,0,0,0,hard
610,D,2300,1722,4,5,0,0,0,hard
610,C,1800,2955,1,1,0,0,0,medium
610,B,1300,8320,2,1,0,0,0,medium
610,A,1000,27462,2,1,0,0,1,easy
609,F,2500,1494,2,3,0,0,0,hard
609,E,2100,10173,5,5,0,1,0,hard
609,D,2000,3150,3,3,0,0,0,hard
609,C,1500,7369,2,1,0,0,1,medium
609,B,1100,10062,2,1,0,0,0,easy
609,A,800,19372,3,3,0,0,0,easy
608,B,1500,7447,2,1,0,0,0,medium
608,A,1000,9884,2,1,0,0,1,easy
607,E,3300,291,2,5,0,0,0,hard
607,D,2600,639,2,3,0,0,0,hard
607,C,2500,841,2,1,0,0,0,hard
607,B,1900,16089,1,5,1,0,0,medium
607,A,1600,10742,2,5,1,0,0,medium
606,B,1600,2828,1,1,0,0,0,medium
606,A,1200,8222,1,1,0,0,0,easy
605,E,2700,1541,2,1,0,0,0,hard
605,D,2500,898,2,1,0,0,0,hard
605,C,2400,1280,1,5,0,0,0,hard
605,B,1700,3840,3,5,0,1,0,medium
605,A,1600,7564,2,3,0,0,0,medium
604,B,1400,8974,2,3,0,0,0,medium
604,A,1000,9362,1,1,0,0,0,easy
603,E,3000,1539,5,3,0,0,1,hard
603,D,2900,357,2,5,0,0,1,hard
603,C,2200,2051,2,1,0,0,1,hard
603,B,1800,2703,5,1,0,0,1,medium
603,A,1600,8231,3,5,1,0,1,medium
602,B,1400,12013,3,5,1,0,0,medium
602,A,1100,8788,2,1,0,0,0,easy
601,E,2800,1116,2,5,1,0,0,hard
601,D,2400,1241,6,3,0,0,0,hard
601,C,2300,1407,3,5,1,0,1,hard
601,B,2100,2416,2,1,0,0,1,hard
601,A,1600,13815,2,5,0,1,0,medium
600,F,2800,1149,1,5,0,1,0,hard
600,E,2300,18154,4,3,0,0,0,hard
600,D,2000,2693,1,5,0,0,0,hard
600,C,1800,7044,3,3,0,0,0,medium
600,B,1300,38600,4,3,0,0,0,medium
600,A,1600,5793,2,1,0,0,0,medium
599,E,2600,760,3,5,1,0,0,hard
599,D,1900,2720,2,1,0,0,1,medium
599,C,1600,5065,1,1,0,0,0,medium
599,B,1500,4572,1,1,0,0,0,medium
599,A,800,31380,1,1,0,0,0,easy
598,F,2900,449,1,5,0,0,0,hard
598,E,2000,6054,2,5,1,0,0,hard
598,D,1700,13010,3,5,0,1,0,medium
598,C,2300,5345,2,5,0,0,0,hard
598,B,1300,12168,2,1,0,0,0,medium
598,A,900,32013,1,1,0,0,1,easy
597,C,1900,6552,2,5,1,0,0,medium
597,B,1600,5644,3,5,1,0,0,medium
597,A,1600,4916,1,1,0,0,1,medium
596,E,2500,423,4,5,1,1,0,hard
596,D,2300,726,4,5,1,0,1,hard
596,C,1700,2328,3,3,0,0,0,medium
596,B,1100,10879,2,3,0,0,0,easy
596,A,1100,8080,2,5,0,0,0,easy
595,B,1600,3088,2,3,0,0,1,medium
595,A,800,15483,2,1,0,0,0,easy
594,E,3100,175,2,1,0,0,0,hard
594,D,2500,2003,2,1,0,0,0,hard
594,C,2300,753,4,3,0,0,0,hard
594,B,2500,554,2,5,0,0,0,hard
594,A,2300,1867,1,1,0,0,0,hard
593,E,2400,697,2,5,1,0,0,hard
593,D,2400,1418,5,5,0,1,1,hard
593,C,2200,323,2,1,0,0,1,hard
593,B,1600,4201,2,5,0,0,0,medium
593,A,1200,6140,2,1,0,0,0,easy
592,E,2700,234,3,5,0,0,0,hard
592,D,2200,2950,4,5,1,1,0,hard
592,C,1800,3190,1,1,0,0,1,medium
592,B,1100,8801,1,1,0,0,1,easy
592,A,1200,6511,1,1,0,0,0,easy
591,B,1200,8632,2,1,0,0,0,easy
591,A,900,17210,2,1,0,0,1,easy
590,E,3200,882,2,1,0,0,0,hard
590,D,2300,1327,1,5,1,0,0,hard
590,C,2200,3491,3,5,0,1,0,hard
590,B,2100,2018,3,5,0,0,1,hard
590,A,1700,4275,1,1,0,0,0,medium
588,B,1300,14937,1,1,0,0,1,medium
588,A,900,24218,1,3,0,0,0,easy
587,F,3000,1341,2,1,0,0,0,hard
587,E,2900,839,1,1,0,0,0,hard
587,D,3100,863,2,3,0,0,0,hard
587,C,2200,4700,2,3,0,0,0,hard
587,B,2100,1493,1,5,1,0,0,hard
587,A,1500,8316,1,3,0,0,0,medium
586,B,1300,5233,1,1,0,0,0,medium
586,A,900,10554,1,1,0,0,0,easy
585,F,3200,790,3,5,1,0,0,hard
585,E,2900,1218,3,1,0,0,1,hard
585,D,2300,2023,1,1,0,0,0,hard
585,C,2400,1058,1,1,0,0,0,hard
585,B,1700,3803,3,5,0,1,0,medium
585,A,1800,4468,2,1,0,0,0,medium
584,E,2300,1488,3,3,0,0,1,hard
584,D,1800,11064,3,1,0,0,1,medium
584,C,1700,6523,3,3,0,0,0,medium
584,B,1500,13631,1,1,0,0,0,medium
584,A,1000,52361,1,1,0,0,1,easy
583,B,1200,8977,2,3,0,0,0,easy
583,A,1000,11749,1,1,0,0,0,easy
582,E,3000,544,3,5,1,0,0,hard
582,D,3300,737,3,5,1,0,1,hard
582,C,2400,790,1,1,0,0,0,hard
582,B,1900,3637,3,5,1,0,0,medium
582,A,1700,8326,3,3,0,0,0,medium
581,F,2400,1027,3,5,1,0,0,hard
581,E,2800,219,2,5,1,0,0,hard
581,D,1700,4658,6,5,0,0,1,medium
581,C,1400,7588,3,1,0,0,1,medium
581,B,1100,13633,2,1,0,0,1,easy
581,A,800,84544,2,1,0,0,1,easy
580,E,2500,2552,3,1,0,0,0,hard
580,D,1800,11758,2,5,1,0,0,medium
580,C,1500,54996,3,5,0,1,0,medium
580,B,1500,31666,3,3,0,0,0,medium
580,A,900,104021,3,5,1,0,0,easy
579,B,1300,5445,3,1,0,0,0,medium
579,A,1000,78036,1,1,0,0,0,easy
578,F,3200,645,2,3,0,0,0,hard
578,E,2700,674,2,3,0,0,0,hard
578,D,2700,955,2,5,1,0,0,hard
578,C,2000,5161,1,1,0,0,0,hard
578,B,1700,5486,2,3,0,0,0,medium
578,A,1700,4944,2,5,0,0,1,medium
577,B,1900,14740,4,5,1,0,0,medium
577,A,1000,45144,2,1,0,0,0,easy
576,E,3300,1495,2,3,0,0,0,hard
576,D,2700,1590,2,5,1,0,0,hard
576,C,2100,4146,5,5,0,0,0,hard
576,B,2100,1911,4,3,0,0,0,hard
576,A,1500,15876,2,1,0,0,1,medium
575,I,2800,545,1,1,0,0,0,hard
575,H,1800,1869,4,5,1,0,1,medium
575,G,2200,995,2,1,0,0,0,hard
575,F,2100,1102,2,5,1,0,0,hard
575,E,2800,301,1,5,0,0,0,hard
575,D,1700,1979,2,1,0,0,0,medium
575,C,2700,232,3,1,0,0,0,hard
575,B,2200,1234,3,5,0,1,0,hard
575,A,2700,860,3,1,0,0,1,hard
574,B,1500,8312,4,5,0,1,0,medium
574,A,1200,9507,2,3,0,0,0,easy
573,E,3200,2039,2,3,0,0,0,hard
573,D,3000,703,3,5,1,0,0,hard
573,C,2300,1036,3,3,0,0,0,hard
573,B,1600,6306,4,5,1,0,1,medium
573,A,1300,18143,3,1,0,0,1,medium
572,B,1300,8073,4,3,0,0,0,medium
572,A,900,18428,1,1,0,0,0,easy
571,E,3200,295,1,1,0,0,1,hard
571,D,3100,804,4,3,0,0,0,hard
571,C,2500,718,4,5,0,1,0,hard
571,B,2000,2816,3,5,1,0,0,hard
571,A,2100,2667,3,1,0,0,1,hard
570,E,2300,2100,2,5,1,0,0,hard
570,D,2200,8961,6,5,0,1,0,hard
570,C,1600,9563,3,1,0,0,0,medium
570,B,1300,16845,5,3,0,0,1,medium
570,A,1100,14317,1,1,0,0,0,easy
569,B,1200,7495,2,3,0,0,1,easy
569,A,1500,5056,2,1,0,0,1,medium
568,E,3000,631,2,5,1,0,0,hard
568,D,2800,319,3,5,0,0,1,hard
568,C,2600,940,2,3,0,0,0,hard
568,B,1900,2378,3,5,1,0,1,medium
568,A,1600,5390,4,1,0,0,1,medium
567,F,2400,634,1,5,1,0,0,hard
567,E,2200,2213,4,5,0,1,0,hard
567,D,1700,5224,4,3,0,0,0,medium
567,C,1700,10413,3,5,1,0,0,medium
567,B,1300,8688,1,1,0,0,0,medium
567,A,900,35852,2,3,0,0,0,easy
566,G,2500,382,1,5,0,0,0,hard
566,F,1500,4287,3,5,1,0,1,medium
566,E,3200,709,3,3,0,0,0,hard
566,D,1900,3894,2,1,0,0,0,medium
566,C,3000,879,3,3,0,0,0,hard
566,B,2600,367,2,3,0,0,0,hard
566,A,2300,1058,3,3,0,0,0,hard
560,B,1200,8234,2,1,0,0,0,easy
560,A,1000,19816,2,1,0,0,0,easy
559,E,3000,1153,2,5,1,0,0,hard
559,D,2800,474,3,5,0,0,0,hard
559,C,2200,8017,4,5,1,0,1,hard
559,B,1700,11634,4,1,0,0,0,medium
559,A,1600,10876,3,5,0,0,1,medium
558,E,2300,7344,3,1,0,0,0,hard
558,D,2300,1202,3,1,0,0,0,hard
558,C,1900,4199,5,5,0,1,1,medium
558,B,1300,8350,1,1,0,0,0,medium
558,A,1100,10978,3,1,0,0,0,easy
557,E,2300,1210,6,5,1,1,0,hard
557,D,2000,2371,4,5,0,1,1,hard
557,C,1900,4207,6,5,1,0,1,medium
557,B,1500,7479,4,1,0,0,1,medium
557,A,1100,8497,3,3,0,0,1,easy
556,B,1100,8160,2,1,0,0,0,easy
556,A,900,46175,1,3,0,0,0,easy
555,E,2800,2943,3,5,0,1,0,hard
555,D,2500,929,3,3,0,0,1,hard
555,C,2200,2055,1,1,0,0,0,hard
555,B,2000,4072,3,3,0,0,0,hard
555,A,1500,6676,1,1,0,0,0,medium
554,B,1200,10815,3,3,0,0,0,easy
554,A,900,14471,3,1,0,0,1,easy
553,E,3200,617,5,5,1,1,1,hard
553,D,2300,1077,3,5,0,1,0,hard
553,C,2200,1957,3,5,0,1,0,hard
553,B,1900,2259,6,3,0,0,1,medium
553,A,1500,9780,3,5,1,0,1,medium
552,E,2100,1720,6,5,1,0,0,hard
552,D,1900,4818,6,5,0,0,1,medium
552,C,1900,5841,6,5,1,0,1,medium
552,B,1200,16025,2,1,0,0,1,easy
552,A,1000,10133,2,1,0,0,1,easy
551,E,2500,2126,3,3,0,0,0,hard
551,D,2100,2080,5,1,0,0,1,hard
551,C,2200,3974,2,3,0,0,0,hard
551,B,1800,4058,4,1,0,0,0,medium
551,A,800,17822,3,1,0,0,0,easy
550,E,2200,1498,4,3,0,0,1,hard
550,D,1900,3769,3,5,0,1,0,medium
550,C,1500,32040,3,5,1,0,1,medium
550,B,1400,27139,2,1,0,0,0,medium
550,A,1500,43504,5,5,1,0,0,medium
549,H,2100,2088,2,3,0,0,1,hard
549,G,2200,2650,3,3,0,0,0,hard
549,F,2800,1022,2,1,0,0,0,hard
549,E,2700,172,2,5,0,0,1,hard
549,D,1900,2249,2,3,0,0,0,medium
549,C,2200,1820,1,1,0,0,0,hard
549,B,2300,1567,4,5,0,1,0,hard
549,A,900,10146,2,1,0,0,0,easy
548,B,1400,8976,4,5,1,0,0,medium
548,A,1100,10321,3,1,0,0,0,easy
547,E,2800,2564,4,3,0,0,0,hard
547,D,2600,3105,3,5,0,1,0,hard
547,C,2300,3377,5,5,1,0,1,hard
547,B,1900,10806,4,5,1,0,0,medium
547,A,2200,2742,4,3,0,0,1,hard
546,E,2100,4266,3,5,0,1,1,hard
546,D,1700,13698,4,5,1,0,1,medium
546,C,1400,19396,3,1,0,0,0,medium
546,B,1200,18583,4,3,0,0,0,easy
546,A,800,233748,3,1,0,0,1,easy
545,E,2000,5502,3,5,0,1,0,hard
545,D,1300,29173,3,3,0,0,0,medium
545,C,1500,32692,2,5,1,0,0,medium
545,B,1100,12225,1,3,0,0,0,easy
545,A,900,12141,1,1,0,0,0,easy
544,B,1400,8932,2,1,0,0,0,medium
544,A,1100,8785,2,1,0,0,0,easy
543,E,3200,336,2,1,0,0,0,hard
543,D,2300,3232,2,5,1,0,0,hard
543,C,2500,1550,2,5,1,0,0,hard
543,B,2100,4564,3,5,0,1,0,hard
543,A,1800,8818,1,5,1,0,0,medium
542,F,2100,993,2,5,1,0,0,hard
542,E,2600,970,2,5,0,1,0,hard
542,D,2600,537,5,5,1,0,1,hard
542,C,2000,1258,3,5,0,1,1,hard
542,B,3100,229,1,1,0,0,0,hard
542,A,2400,614,2,1,0,0,0,hard
540,E,2100,2481,5,3,0,0,0,hard
540,D,1900,6460,2,5,1,0,0,medium
540,C,2000,8202,1,1,0,0,0,hard
540,B,1700,4972,2,3,0,0,0,medium
540,A,800,35189,1,1,0,0,0,easy
538,H,3200,731,4,3,0,0,0,hard
538,G,3100,572,3,1,0,0,1,hard
538,F,2200,1855,4,1,0,0,1,hard
538,E,2200,1630,4,5,1,0,1,hard
538,D,1800,2514,3,1,0,0,0,medium
538,C,1600,6122,5,3,0,0,1,medium
538,B,1400,19309,4,5,1,0,0,medium
538,A,1400,7366,2,1,0,0,0,medium
536,E,3100,446,3,3,0,0,0,hard
536,D,2900,786,2,5,1,0,0,hard
535,E,2600,861,2,5,0,0,1,hard
535,D,1900,4585,4,3,0,0,0,medium
535,C,1900,3978,3,3,0,0,1,medium
535,B,1100,25597,4,1,0,0,0,easy
535,A,1000,12983,2,1,0,0,0,easy
534,F,2400,528,4,5,1,0,0,hard
534,E,2400,391,4,3,0,0,0,hard
534,D,1900,2570,4,3,0,0,0,medium
534,C,1600,5266,1,1,0,0,1,medium
534,B,1400,11319,3,5,1,0,1,medium
534,A,1100,12897,3,1,0,0,1,easy
533,F,2400,951,3,1,0,0,0,hard
533,E,1800,2426,6,5,1,0,0,medium
533,D,3000,270,2,5,1,0,0,hard
533,C,1700,2432,4,3,0,0,1,medium
533,B,2000,2678,5,5,1,1,0,hard
533,A,3000,485,5,3,0,0,0,hard
530,I,2500,51,1,1,0,0,0,hard
530,H,2100,129,2,5,0,0,0,hard
530,G,2100,438,1,1,0,0,0,hard
530,F,2100,112,1,1,0,0,0,hard
530,E,1700,330,1,1,0,0,0,medium
530,D,1600,461,1,1,0,0,0,medium
530,C,1500,597,1,1,0,0,0,medium
530,B,1600,555,1,1,0,0,0,medium
530,A,1500,692,1,1,0,0,0,medium
529,B,1900,994,3,3,0,0,0,medium
528,E,3100,226,2,5,0,0,0,hard
528,D,2500,2833,3,5,0,0,0,hard
527,E,2600,2182,2,5,0,1,0,hard
527,D,1800,5072,5,5,1,0,0,medium
527,C,1500,7522,3,3,0,0,0,medium
527,B,1500,4063,1,3,0,0,0,medium
527,A,1100,15536,2,1,0,0,1,easy
526,G,3300,859,2,3,0,0,0,hard
526,F,3000,3387,2,1,0,0,0,hard
526,E,2400,1176,2,5,1,0,0,hard
526,D,2200,2429,3,1,0,0,0,hard
526,C,2000,2644,3,3,0,0,1,hard
526,B,1400,4692,3,3,0,0,0,medium
526,A,1300,5000,2,1,0,0,0,medium
525,E,2100,4145,6,5,1,0,1,hard
525,D,2400,1993,5,5,0,1,0,hard
525,C,1600,6052,3,3,0,0,1,medium
525,B,1400,10207,4,3,0,0,1,medium
525,A,1100,16343,3,3,0,0,0,easy
524,F,2700,592,5,3,0,0,0,hard
524,E,2400,1316,2,1,0,0,0,hard
524,D,2100,999,2,3,0,0,0,hard
524,C,1900,2188,2,3,0,0,0,medium
524,B,1700,1543,2,5,1,0,0,medium
524,A,1600,1483,1,1,0,0,0,medium
523,D,1600,2549,3,1,0,0,0,medium
523,C,1400,2597,2,3,0,0,0,medium
523,B,1500,989,2,1,0,0,0,medium
523,A,1200,2849,2,1,0,0,0,easy
522,D,2000,4022,2,1,0,0,0,hard
522,C,2100,745,1,3,0,0,0,hard
522,B,1100,9503,4,5,1,0,0,easy
522,A,1200,18744,5,5,1,1,0,easy
521,E,3100,1191,2,5,0,1,0,hard
521,D,2800,1825,1,3,0,0,0,hard
520,E,2200,2079,4,5,1,0,1,hard
520,D,2100,1663,3,3,0,0,0,hard
520,C,1500,4313,2,1,0,0,1,medium
520,B,1400,61738,6,5,0,1,1,medium
520,A,800,126598,2,1,0,0,0,easy
519,E,2100,8284,5,5,1,0,0,hard
519,D,1800,6891,3,5,1,0,0,medium
519,C,1300,20688,4,3,0,0,1,medium
519,B,1100,43597,3,1,0,0,0,easy
519,A,900,20115,1,1,0,0,0,easy
518,F,2300,417,5,5,1,0,0,hard
518,E,2200,1058,4,3,0,0,1,hard
518,D,1700,8123,4,5,1,0,1,medium
518,C,1600,6354,3,1,0,0,0,medium
518,B,1400,8377,3,3,0,0,0,medium
518,A,1600,9533,2,1,0,0,0,medium
516,E,3100,605,2,1,0,0,1,hard
516,D,2800,1518,5,5,1,0,0,hard
515,E,2300,2414,1,1,0,0,0,hard
515,D,2000,2997,2,3,0,0,0,hard
515,C,1400,28645,3,3,0,0,1,medium
515,B,1300,7756,4,1,0,0,0,medium
515,A,1000,21935,1,1,0,0,1,easy
514,E,2200,1702,2,5,1,0,0,hard
514,D,2000,5324,3,3,0,0,0,hard
514,C,2000,8077,5,3,0,0,0,hard
514,B,1400,22581,5,5,0,0,1,medium
514,A,1200,70838,2,3,0,0,0,easy
513,G3,3100,290,1,5,1,0,0,hard
513,G2,2400,721,2,5,1,0,0,hard
513,G1,1800,1843,4,5,1,0,0,medium
513,F2,2800,409,1,5,0,0,0,hard
513,F1,2700,356,1,5,0,0,0,hard
513,E2,2700,647,1,5,1,0,0,hard
513,E1,2600,549,1,5,1,0,0,hard
513,D2,2600,397,2,1,0,0,0,hard
513,D1,2400,645,1,1,0,0,0,hard
513,C,2000,1655,2,1,0,0,0,hard
513,B2,1800,2924,3,1,0,0,1,medium
513,B1,1400,3828,1,1,0,0,0,medium
513,A,800,21830,2,1,0,0,1,easy
512,E,2900,566,2,1,0,0,0,hard
512,D,2900,1133,2,5,1,0,0,hard
510,E,2300,2410,1,5,0,0,0,hard
510,D,1900,6382,4,5,1,0,1,medium
510,C,1600,21916,3,5,0,1,0,medium
510,B,1500,16088,1,1,0,0,0,medium
510,A,800,104999,1,1,0,0,0,easy
509,F,2300,1176,2,5,1,0,0,hard
509,E,2000,1878,2,1,0,0,1,hard
509,D,2200,811,2,1,0,0,1,hard
509,C,2000,2382,3,5,1,0,0,hard
509,B,1300,9983,3,3,0,0,0,medium
509,A,800,43951,2,1,0,0,0,easy
508,E,2200,1949,2,5,1,0,0,hard
508,D,2500,4193,2,5,0,1,0,hard
508,C,1600,4657,2,3,0,0,0,medium
508,B,1300,23958,3,3,0,0,1,medium
508,A,1100,8444,1,1,0,0,0,easy
507,E,2100,3231,4,5,1,1,0,hard
507,D,2200,2120,2,5,1,0,0,hard
507,C,1700,4551,3,3,0,0,1,medium
507,B,1400,26637,2,5,0,0,1,medium
507,A,1000,21639,3,3,0,0,0,easy
506,E,3000,915,4,5,1,0,0,hard
506,D,2400,2522,4,5,0,1,0,hard
505,E,2900,1559,2,3,0,0,0,hard
505,D,2200,2911,1,1,0,0,0,hard
505,C,1900,7251,3,5,1,0,0,medium
505,B,1400,14844,4,5,1,1,0,medium
505,A,1100,6914,3,1,0,0,0,easy
504,E,3000,1057,5,3,0,0,0,hard
504,D,2700,348,1,1,0,0,0,hard
501,E,2500,951,3,3,0,0,0,hard
501,D,2000,2676,1,1,0,0,0,hard
501,C,1500,6049,5,3,0,0,0,medium
501,B,1100,19251,3,1,0,0,0,easy
501,A,900,24258,1,1,0,0,0,easy
500,G,3200,168,2,3,0,0,0,hard
500,F,2700,826,2,5,1,0,0,hard
500,E,2300,1574,3,5,1,0,0,hard
500,D,1900,3271,4,5,0,1,0,medium
500,C,1600,6027,4,3,0,0,1,medium
500,B,1600,9577,6,5,0,1,1,medium
500,A,1000,62367,3,5,0,1,0,easy
499,B,1000,44663,2,1,0,0,0,easy
499,A,1000,14659,2,3,0,0,0,easy
498,E,2700,563,2,5,1,0,0,hard
498,D,2400,1241,3,5,1,0,0,hard
498,C,2100,4133,3,5,0,0,0,hard
498,B,2400,1290,3,5,1,0,0,hard
498,A,1700,6858,1,5,0,0,0,medium
497,E,2900,309,2,5,1,0,0,hard
497,D,2900,247,3,5,0,0,1,hard
496,E,2100,1753,2,3,0,0,0,hard
496,D,1900,3194,1,3,0,0,0,medium
496,C,1500,8113,3,1,0,0,0,medium
496,B,1500,6193,3,1,0,0,0,medium
496,A,900,17153,3,1,0,0,1,easy
495,B,1600,8241,2,1,0,0,1,medium
495,A,1100,8952,1,1,0,0,0,easy
494,E,3200,373,2,1,0,0,0,hard
494,D,2700,665,4,5,1,0,0,hard
494,C,2600,952,2,5,1,0,0,hard
494,B,2000,3097,2,5,1,0,0,hard
494,A,1500,6538,1,3,0,0,0,medium
493,E,2800,515,1,1,0,0,1,hard
493,D,1700,10188,3,1,0,0,1,medium
493,C,1600,7493,6,3,0,0,0,medium
493,B,1400,14055,1,1,0,0,0,medium
493,A,1300,6387,1,1,0,0,0,medium
492,E,2000,1751,1,1,0,0,1,hard
492,D,1800,3313,4,3,0,0,1,medium
492,C,1400,15436,2,3,0,0,0,medium
492,B,1200,89685,4,3,0,0,1,easy
492,A,800,63180,1,1,0,0,0,easy
491,C,2300,514,2,5,0,0,0,hard
491,B,2100,650,2,3,0,0,1,hard
491,A,1000,3471,2,1,0,0,0,easy
490,F,2200,1904,4,5,1,0,0,hard
490,E,2000,1696,4,3,0,0,0,hard
490,D,1900,2311,5,1,0,0,1,medium
490,C,1700,9457,4,1,0,0,1,medium
490,B,1500,6415,2,1,0,0,0,medium
490,A,800,70018,3,3,0,0,0,easy
489,F,2100,1935,2,5,1,0,0,hard
489,E,2300,1142,2,5,1,0,0,hard
489,D,1700,7034,4,5,0,1,0,medium
489,C,1400,51522,3,5,1,0,0,medium
489,B,1200,56410,6,5,1,0,0,easy
489,A,1200,10560,3,3,0,0,0,easy
488,B,1900,2260,3,1,0,0,1,medium
488,A,1100,14928,1,1,0,0,0,easy
487,E,3200,2815,4,5,0,1,0,hard
487,D,2700,999,1,1,0,0,0,hard
487,C,2300,3069,3,1,0,0,1,hard
487,B,2000,4181,4,5,1,0,0,hard
487,A,1800,3946,3,3,0,0,0,medium
486,E,2200,2617,5,5,1,0,1,hard
486,D,2100,4373,4,5,1,0,1,hard
486,C,1700,12354,3,3,0,0,0,medium
486,B,1300,19137,3,3,0,0,0,medium
486,A,800,152999,2,1,0,0,1,easy
485,B,1300,6784,2,3,0,0,0,medium
485,A,1400,8745,3,1,0,0,1,medium
484,E,2500,2999,3,3,0,0,0,hard
484,D,2400,3028,3,5,1,0,0,hard
484,C,2600,623,2,1,0,0,1,hard
484,B,2100,7698,4,3,0,0,1,hard
484,A,1700,13250,2,1,0,0,0,medium
483,B,1800,4308,2,3,0,0,1,medium
483,A,1100,24832,4,1,0,0,1,easy
482,E,3200,190,2,3,0,0,0,hard
482,D,2700,588,3,5,1,0,0,hard
482,C,2600,988,3,5,1,0,0,hard
482,B,1800,7649,3,3,0,0,0,medium
482,A,1200,10242,2,3,0,0,0,easy
480,E,2800,638,2,1,0,0,0,hard
480,D,2600,490,2,5,1,1,0,hard
479,E,1900,5594,2,5,1,0,0,medium
479,D,1700,4998,3,3,0,0,0,medium
479,C,1400,32973,2,3,0,0,0,medium
479,B,1400,8416,5,3,0,0,0,medium
479,A,1000,111695,2,1,0,0,1,easy
478,E,2900,253,4,1,0,0,0,hard
478,D,2000,7108,1,5,1,0,0,hard
478,C,1800,20519,1,3,0,0,0,medium
478,B,1300,41084,4,3,0,0,1,medium
478,A,1100,27156,1,1,0,0,0,easy
477,E,3100,159,1,1,0,0,0,hard
477,D,2700,593,2,5,1,0,0,hard
476,E,2200,2099,2,5,1,0,0,hard
476,D,1900,5018,3,3,0,0,1,medium
476,C,1600,6013,1,1,0,0,1,medium
476,B,1300,36780,6,5,1,0,1,medium
476,A,1000,51389,2,1,0,0,1,easy
475,F,2900,265,1,1,0,0,0,hard
475,E,2700,618,1,1,0,0,0,hard
475,D,2000,6440,3,1,0,0,1,hard
475,C,2100,824,3,3,0,0,0,hard
475,B,1400,9224,4,5,0,1,0,medium
475,A,1100,4926,1,1,0,0,0,easy
474,F,2100,11465,3,1,0,0,1,hard
474,E,2000,4136,5,5,1,0,0,hard
474,D,1700,30411,1,5,1,0,0,medium
474,C,2000,3339,2,5,0,0,0,hard
474,B,1200,61889,2,3,0,0,0,easy
474,A,900,54279,1,1,0,0,0,easy
472,G,2800,460,3,5,0,0,0,hard
472,F,2700,300,3,1,0,0,1,hard
